beta_e_phys,gamma_exch_phys,gamma_drain_phys,D_over_H,Y_p,Li7_over_H,Be7_over_H,Li_total_over_H,screening_eff,capture_eff,beta_response_ok,exchange_response_ok,drain_response_ok,chi_D,chi_Y,chi_Li7,chi_Li_total,passes_D,passes_Y,Li7_OK,Li_total_OK,A7_flipped,ACCEPTED,chi_sum
0.8,0.9,0.4,2.5295269999999996e-05,0.2434,1.3274324324324323e-10,0.0,1.3274324324324323e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.1371621621621619,0.1371621621621619,True,True,True,True,True,True,0.4085576576576445
0.8,0.9,0.45,2.5295269999999996e-05,0.2434,1.2757142857142857e-10,0.0,1.2757142857142857e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.12142857142857101,0.12142857142857101,True,True,True,True,True,True,0.3770904761904627
0.8,0.9,0.5,2.5295269999999996e-05,0.2434,1.2278749999999998e-10,0.0,1.2278749999999998e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.3606250000000008,0.3606250000000008,True,True,True,True,True,True,0.8554833333333223
0.8,0.9,0.55,2.5295269999999996e-05,0.2434,1.1834939759036143e-10,0.0,1.1834939759036143e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.582530120481928,0.582530120481928,True,True,True,True,True,True,1.2992935742971767
0.8,0.9,0.6,2.5295269999999996e-05,0.2434,1.1422093023255813e-10,0.0,1.1422093023255813e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.7889534883720929,0.7889534883720929,True,True,True,True,True,True,1.7121403100775066
0.8,0.9,0.65,2.5295269999999996e-05,0.2434,1.1037078651685392e-10,0.0,1.1037078651685392e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.9814606741573034,0.9814606741573034,True,True,True,True,True,True,2.0971546816479276
0.8,0.9,0.7,2.5295269999999996e-05,0.2434,1.0677173913043479e-10,0.0,1.0677173913043479e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.1614130434782601,1.1614130434782601,True,True,False,False,True,False,2.4570594202898413
0.8,1.0,0.0,2.5295269999999996e-05,0.2434,2.068e-10,0.0,2.068e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.8400000000000007,3.8400000000000007,True,True,False,False,True,False,7.814233333333322
0.8,1.0,0.05,2.5295269999999996e-05,0.2434,1.950943396226415e-10,0.0,1.950943396226415e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.2547169811320753,3.2547169811320753,True,True,False,False,True,False,6.643667295597471
0.8,1.0,0.1,2.5295269999999996e-05,0.2434,1.8464285714285713e-10,0.0,1.8464285714285713e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.7321428571428568,2.7321428571428568,True,True,False,False,True,False,5.598519047619034
0.8,1.0,0.15,2.5295269999999996e-05,0.2434,1.752542372881356e-10,0.0,1.752542372881356e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.2627118644067803,2.2627118644067803,True,True,False,False,True,False,4.659657062146881
0.8,1.0,0.2,2.5295269999999996e-05,0.2434,1.667741935483871e-10,0.0,1.667741935483871e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.838709677419356,1.838709677419356,True,True,False,False,True,False,3.8116526881720327
0.8,1.0,0.25,2.5295269999999996e-05,0.2434,1.5907692307692306e-10,0.0,1.5907692307692306e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.4538461538461538,1.4538461538461538,True,True,False,False,True,False,3.041925641025628
0.8,1.0,0.3,2.5295269999999996e-05,0.2434,1.520588235294118e-10,0.0,1.520588235294118e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.1029411764705899,1.1029411764705899,True,True,False,False,True,False,2.3401156862745003
0.8,1.0,0.35,2.5295269999999996e-05,0.2434,1.4563380281690142e-10,0.0,1.4563380281690142e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.7816901408450717,0.7816901408450717,True,True,True,True,True,True,1.6976136150234642
0.8,1.0,0.4,2.5295269999999996e-05,0.2434,1.3972972972972973e-10,0.0,1.3972972972972973e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.48648648648648674,0.48648648648648674,True,True,True,True,True,True,1.1072063063062942
0.8,1.0,0.45,2.5295269999999996e-05,0.2434,1.342857142857143e-10,0.0,1.342857142857143e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.21428571428571486,0.21428571428571486,True,True,True,True,True,True,0.5628047619047505
0.8,1.0,0.5,2.5295269999999996e-05,0.2434,1.2925e-10,0.0,1.2925e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.037499999999999874,0.037499999999999874,True,True,True,True,True,True,0.20923333333332045
0.8,1.0,0.55,2.5295269999999996e-05,0.2434,1.2457831325301203e-10,0.0,1.2457831325301203e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.2710843373493978,0.2710843373493978,True,True,True,True,True,True,0.6764020080321163
0.8,1.0,0.6,2.5295269999999996e-05,0.2434,1.2023255813953487e-10,0.0,1.2023255813953487e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.4883720930232559,0.4883720930232559,True,True,True,True,True,True,1.1109775193798326
0.8,1.0,0.65,2.5295269999999996e-05,0.2434,1.1617977528089888e-10,0.0,1.1617977528089888e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.6910112359550558,0.6910112359550558,True,True,True,True,True,True,1.5162558052434323
0.8,1.0,0.7,2.5295269999999996e-05,0.2434,1.1239130434782609e-10,0.0,1.1239130434782609e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.8804347826086951,0.8804347826086951,True,True,True,True,True,True,1.895102898550711
0.8,1.1,0.0,2.5295269999999996e-05,0.2434,2.1714e-10,0.0,2.1714e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,4.357000000000001,4.357000000000001,True,True,False,False,True,False,8.848233333333322
0.8,1.1,0.05,2.5295269999999996e-05,0.2434,2.048490566037736e-10,0.0,2.048490566037736e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.7424528301886806,3.7424528301886806,True,True,False,False,True,False,7.619138993710681
0.8,1.1,0.1,2.5295269999999996e-05,0.2434,1.93875e-10,0.0,1.93875e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.19375,3.19375,True,True,False,False,True,False,6.521733333333321
0.8,1.1,0.15,2.5295269999999996e-05,0.2434,1.8401694915254238e-10,0.0,1.8401694915254238e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.7008474576271198,2.7008474576271198,True,True,False,False,True,False,5.53592824858756
0.8,1.1,0.2,2.5295269999999996e-05,0.2434,1.7511290322580646e-10,0.0,1.7511290322580646e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.2556451612903237,2.2556451612903237,True,True,False,False,True,False,4.645523655913967
0.8,1.1,0.25,2.5295269999999996e-05,0.2434,1.6703076923076924e-10,0.0,1.6703076923076924e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.8515384615384627,1.8515384615384627,True,True,False,False,True,False,3.8373102564102464
0.8,1.1,0.3,2.5295269999999996e-05,0.2434,1.5966176470588239e-10,0.0,1.5966176470588239e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.48308823529412,1.48308823529412,True,True,False,False,True,False,3.1004098039215604
0.8,1.1,0.35,2.5295269999999996e-05,0.2434,1.529154929577465e-10,0.0,1.529154929577465e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.1457746478873259,1.1457746478873259,True,True,False,False,True,False,2.4257826291079727
0.8,1.1,0.4,2.5295269999999996e-05,0.2434,1.4671621621621622e-10,0.0,1.4671621621621622e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.8358108108108117,0.8358108108108117,True,True,True,True,True,True,1.805854954954944
0.8,1.1,0.45,2.5295269999999996e-05,0.2434,1.41e-10,0.0,1.41e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.5500000000000007,0.5500000000000007,True,True,True,True,True,True,1.2342333333333222
0.8,1.1,0.5,2.5295269999999996e-05,0.2434,1.357125e-10,0.0,1.357125e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.285625000000001,0.285625000000001,True,True,True,True,True,True,0.7054833333333228
0.8,1.1,0.55,2.5295269999999996e-05,0.2434,1.3080722891566264e-10,0.0,1.3080722891566264e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.040361445783132346,0.040361445783132346,True,True,True,True,True,True,0.21495622489958538
0.8,1.1,0.6,2.5295269999999996e-05,0.2434,1.2624418604651164e-10,0.0,1.2624418604651164e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.1877906976744177,0.1877906976744177,True,True,True,True,True,True,0.5098147286821562
0.8,1.1,0.65,2.5295269999999996e-05,0.2434,1.2198876404494382e-10,0.0,1.2198876404494382e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.4005617977528086,0.4005617977528086,True,True,True,True,True,True,0.9353569288389378
0.8,1.1,0.7,2.5295269999999996e-05,0.2434,1.1801086956521742e-10,0.0,1.1801086956521742e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.5994565217391288,0.5994565217391288,True,True,True,True,True,True,1.3331463768115783
0.8,1.2,0.0,2.5295269999999996e-05,0.2434,2.2748000000000003e-10,0.0,2.2748000000000003e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,4.874000000000002,4.874000000000002,True,True,False,False,True,False,9.882233333333325
0.8,1.2,0.05,2.5295269999999996e-05,0.2434,2.1460377358490568e-10,0.0,2.1460377358490568e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,4.230188679245285,4.230188679245285,True,True,False,False,True,False,8.594610691823892
0.8,1.2,0.1,2.5295269999999996e-05,0.2434,2.0310714285714285e-10,0.0,2.0310714285714285e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.6553571428571434,3.6553571428571434,True,True,False,False,True,False,7.444947619047607
0.8,1.2,0.15,2.5295269999999996e-05,0.2434,1.9277966101694917e-10,0.0,1.9277966101694917e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,3.138983050847459,3.138983050847459,True,True,False,False,True,False,6.4121994350282385
0.8,1.2,0.2,2.5295269999999996e-05,0.2434,1.8345161290322583e-10,0.0,1.8345161290322583e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.6725806451612923,2.6725806451612923,True,True,False,False,True,False,5.479394623655905
0.8,1.2,0.25,2.5295269999999996e-05,0.2434,1.749846153846154e-10,0.0,1.749846153846154e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,2.24923076923077,2.24923076923077,True,True,False,False,True,False,4.632694871794861
0.8,1.2,0.3,2.5295269999999996e-05,0.2434,1.6726470588235299e-10,0.0,1.6726470588235299e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.8632352941176498,1.8632352941176498,True,True,False,False,True,False,3.8607039215686205
0.8,1.2,0.35,2.5295269999999996e-05,0.2434,1.6019718309859156e-10,0.0,1.6019718309859156e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.5098591549295788,1.5098591549295788,True,True,False,False,True,False,3.153951643192478
0.8,1.2,0.4,2.5295269999999996e-05,0.2434,1.5370270270270272e-10,0.0,1.5370270270270272e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,1.1851351351351365,1.1851351351351365,True,True,False,False,True,False,2.5045036036035935
0.8,1.2,0.45,2.5295269999999996e-05,0.2434,1.4771428571428572e-10,0.0,1.4771428571428572e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.8857142857142866,0.8857142857142866,True,True,True,True,True,True,1.905661904761894
0.8,1.2,0.5,2.5295269999999996e-05,0.2434,1.42175e-10,0.0,1.42175e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.6087500000000007,0.6087500000000007,True,True,True,True,True,True,1.3517333333333221
0.8,1.2,0.55,2.5295269999999996e-05,0.2434,1.3703614457831327e-10,0.0,1.3703614457831327e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.3518072289156638,0.3518072289156638,True,True,True,True,True,True,0.8378477911646482
0.8,1.2,0.6,2.5295269999999996e-05,0.2434,1.322558139534884e-10,0.0,1.322558139534884e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.11279069767442054,0.11279069767442054,True,True,True,True,True,True,0.3598147286821618
0.8,1.2,0.65,2.5295269999999996e-05,0.2434,1.2779775280898877e-10,0.0,1.2779775280898877e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.11011235955056084,0.11011235955056084,True,True,True,True,True,True,0.3544580524344424
0.8,1.2,0.7,2.5295269999999996e-05,0.2434,1.2363043478260873e-10,0.0,1.2363043478260873e-10,0.96,0.9400000000000001,True,True,True,0.08423333333331927,0.05000000000000143,0.318478260869563,0.318478260869563,True,True,True,True,True,True,0.7711898550724468
0.85,0.0,0.0,2.52889525e-05,0.24345,1.0504999999999999e-10,0.0,1.0504999999999999e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.2475,1.2475,True,True,False,False,True,False,2.595675000000006
0.85,0.0,0.05,2.52889525e-05,0.24345,9.910377358490564e-11,0.0,9.910377358490564e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.5448113207547176,1.5448113207547176,True,True,False,False,True,False,3.1902976415094413
0.85,0.0,0.1,2.52889525e-05,0.24345,9.379464285714284e-11,0.0,9.379464285714284e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.8102678571428579,1.8102678571428579,True,True,False,False,True,False,3.7212107142857223
0.85,0.0,0.15,2.52889525e-05,0.24345,8.902542372881355e-11,0.0,8.902542372881355e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.0487288135593222,2.0487288135593222,True,True,False,False,True,False,4.198132627118651
0.85,0.0,0.2,2.52889525e-05,0.24345,8.471774193548386e-11,0.0,8.471774193548386e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.2641129032258065,2.2641129032258065,True,True,False,False,True,False,4.62890080645162
0.85,0.0,0.25,2.52889525e-05,0.24345,8.08076923076923e-11,0.0,8.08076923076923e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.4596153846153848,2.4596153846153848,True,True,False,False,True,False,5.0199057692307765
0.85,0.0,0.3,2.52889525e-05,0.24345,7.724264705882353e-11,0.0,7.724264705882353e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.637867647058823,2.637867647058823,True,True,False,False,True,False,5.376410294117653
0.85,0.0,0.35,2.52889525e-05,0.24345,7.397887323943662e-11,0.0,7.397887323943662e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.8010563380281686,2.8010563380281686,True,True,False,False,True,False,5.702787676056344
0.85,0.0,0.4,2.52889525e-05,0.24345,7.097972972972972e-11,0.0,7.097972972972972e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.951013513513514,2.951013513513514,True,True,False,False,True,False,6.002702027027034
0.85,0.0,0.45,2.52889525e-05,0.24345,6.821428571428571e-11,0.0,6.821428571428571e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.089285714285714,3.089285714285714,True,True,False,False,True,False,6.279246428571435
0.85,0.0,0.5,2.52889525e-05,0.24345,6.565624999999999e-11,0.0,6.565624999999999e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.2171875,3.2171875,True,True,False,False,True,False,6.535050000000007
0.85,0.0,0.55,2.52889525e-05,0.24345,6.328313253012047e-11,0.0,6.328313253012047e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.3358433734939763,3.3358433734939763,True,True,False,False,True,False,6.77236174698796
0.85,0.0,0.6,2.52889525e-05,0.24345,6.107558139534883e-11,0.0,6.107558139534883e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.4462209302325584,3.4462209302325584,True,True,False,False,True,False,6.993116860465124
0.85,0.0,0.65,2.52889525e-05,0.24345,5.901685393258426e-11,0.0,5.901685393258426e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.5491573033707864,3.5491573033707864,True,True,False,False,True,False,7.198989606741579
0.85,0.0,0.7,2.52889525e-05,0.24345,5.7092391304347824e-11,0.0,5.7092391304347824e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.645380434782609,3.645380434782609,True,True,False,False,True,False,7.391435869565225
0.85,0.1,0.0,2.52889525e-05,0.24345,1.15555e-10,0.0,1.15555e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.7222499999999998,0.7222499999999998,True,True,True,True,True,True,1.5451750000000062
0.85,0.1,0.05,2.52889525e-05,0.24345,1.0901415094339622e-10,0.0,1.0901415094339622e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.0492924528301888,1.0492924528301888,True,True,False,False,True,False,2.1992599056603837
0.85,0.1,0.1,2.52889525e-05,0.24345,1.0317410714285713e-10,0.0,1.0317410714285713e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.341294642857143,1.341294642857143,True,True,False,False,True,False,2.783264285714292
0.85,0.1,0.15,2.52889525e-05,0.24345,9.792796610169492e-11,0.0,9.792796610169492e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.6036016949152536,1.6036016949152536,True,True,False,False,True,False,3.3078783898305133
0.85,0.1,0.2,2.52889525e-05,0.24345,9.318951612903226e-11,0.0,9.318951612903226e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.8405241935483865,1.8405241935483865,True,True,False,False,True,False,3.781723387096779
0.85,0.1,0.25,2.52889525e-05,0.24345,8.888846153846153e-11,0.0,8.888846153846153e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.055576923076923,2.055576923076923,True,True,False,False,True,False,4.211828846153853
0.85,0.1,0.3,2.52889525e-05,0.24345,8.496691176470588e-11,0.0,8.496691176470588e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.2516544117647057,2.2516544117647057,True,True,False,False,True,False,4.603983823529418
0.85,0.1,0.35,2.52889525e-05,0.24345,8.137676056338028e-11,0.0,8.137676056338028e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.431161971830986,2.431161971830986,True,True,False,False,True,False,4.962998943661978
0.85,0.1,0.4,2.52889525e-05,0.24345,7.80777027027027e-11,0.0,7.80777027027027e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.596114864864865,2.596114864864865,True,True,False,False,True,False,5.292904729729736
0.85,0.1,0.45,2.52889525e-05,0.24345,7.503571428571429e-11,0.0,7.503571428571429e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.7482142857142855,2.7482142857142855,True,True,False,False,True,False,5.597103571428578
0.85,0.1,0.5,2.52889525e-05,0.24345,7.222187499999999e-11,0.0,7.222187499999999e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.8889062500000002,2.8889062500000002,True,True,False,False,True,False,5.878487500000007
0.85,0.1,0.55,2.52889525e-05,0.24345,6.961144578313253e-11,0.0,6.961144578313253e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.0194277108433734,3.0194277108433734,True,True,False,False,True,False,6.139530421686754
0.85,0.1,0.6,2.52889525e-05,0.24345,6.718313953488372e-11,0.0,6.718313953488372e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.1408430232558135,3.1408430232558135,True,True,False,False,True,False,6.382361046511633
0.85,0.1,0.65,2.52889525e-05,0.24345,6.491853932584269e-11,0.0,6.491853932584269e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.2540730337078654,3.2540730337078654,True,True,False,False,True,False,6.608821067415738
0.85,0.1,0.7,2.52889525e-05,0.24345,6.280163043478261e-11,0.0,6.280163043478261e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.359918478260869,3.359918478260869,True,True,False,False,True,False,6.820511956521745
0.85,0.2,0.0,2.52889525e-05,0.24345,1.2605999999999998e-10,0.0,1.2605999999999998e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.19700000000000073,0.19700000000000073,True,True,True,True,True,True,0.49467500000000786
0.85,0.2,0.05,2.52889525e-05,0.24345,1.1892452830188677e-10,0.0,1.1892452830188677e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.5537735849056612,0.5537735849056612,True,True,True,True,True,True,1.2082221698113287
0.85,0.2,0.1,2.52889525e-05,0.24345,1.125535714285714e-10,0.0,1.125535714285714e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.8723214285714295,0.8723214285714295,True,True,True,True,True,True,1.8453178571428652
0.85,0.2,0.15,2.52889525e-05,0.24345,1.0683050847457626e-10,0.0,1.0683050847457626e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.1584745762711868,1.1584745762711868,True,True,False,False,True,False,2.4176241525423796
0.85,0.2,0.2,2.52889525e-05,0.24345,1.0166129032258062e-10,0.0,1.0166129032258062e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.4169354838709685,1.4169354838709685,True,True,False,False,True,False,2.9345459677419434
0.85,0.2,0.25,2.52889525e-05,0.24345,9.696923076923075e-11,0.0,9.696923076923075e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.651538461538462,1.651538461538462,True,True,False,False,True,False,3.40375192307693
0.85,0.2,0.3,2.52889525e-05,0.24345,9.269117647058823e-11,0.0,9.269117647058823e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.865441176470588,1.865441176470588,True,True,False,False,True,False,3.831557352941182
0.85,0.2,0.35,2.52889525e-05,0.24345,8.877464788732393e-11,0.0,8.877464788732393e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.061267605633803,2.061267605633803,True,True,False,False,True,False,4.223210211267613
0.85,0.2,0.4,2.52889525e-05,0.24345,8.517567567567566e-11,0.0,8.517567567567566e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.2412162162162166,2.2412162162162166,True,True,False,False,True,False,4.58310743243244
0.85,0.2,0.45,2.52889525e-05,0.24345,8.185714285714285e-11,0.0,8.185714285714285e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.4071428571428575,2.4071428571428575,True,True,False,False,True,False,4.914960714285721
0.85,0.2,0.5,2.52889525e-05,0.24345,7.878749999999999e-11,0.0,7.878749999999999e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.5606250000000004,2.5606250000000004,True,True,False,False,True,False,5.221925000000008
0.85,0.2,0.55,2.52889525e-05,0.24345,7.593975903614456e-11,0.0,7.593975903614456e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.7030120481927717,2.7030120481927717,True,True,False,False,True,False,5.5066990963855496
0.85,0.2,0.6,2.52889525e-05,0.24345,7.32906976744186e-11,0.0,7.32906976744186e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.8354651162790696,2.8354651162790696,True,True,False,False,True,False,5.771605232558146
0.85,0.2,0.65,2.52889525e-05,0.24345,7.082022471910111e-11,0.0,7.082022471910111e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.9589887640449444,2.9589887640449444,True,True,False,False,True,False,6.018652528089895
0.85,0.2,0.7,2.52889525e-05,0.24345,6.851086956521738e-11,0.0,6.851086956521738e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,3.0744565217391306,3.0744565217391306,True,True,False,False,True,False,6.249588043478267
0.85,0.3,0.0,2.52889525e-05,0.24345,1.3656499999999998e-10,0.0,1.3656499999999998e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.32824999999999965,0.32824999999999965,True,True,True,True,True,True,0.7571750000000057
0.85,0.3,0.05,2.52889525e-05,0.24345,1.2883490566037733e-10,0.0,1.2883490566037733e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.05825471698113293,0.05825471698113293,True,True,True,True,True,True,0.21718443396227224
0.85,0.3,0.1,2.52889525e-05,0.24345,1.219330357142857e-10,0.0,1.219330357142857e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.4033482142857147,0.4033482142857147,True,True,True,True,True,True,0.9073714285714358
0.85,0.3,0.15,2.52889525e-05,0.24345,1.1573305084745761e-10,0.0,1.1573305084745761e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.7133474576271188,0.7133474576271188,True,True,True,True,True,True,1.5273699152542441
0.85,0.3,0.2,2.52889525e-05,0.24345,1.1013306451612902e-10,0.0,1.1013306451612902e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,0.9933467741935486,0.9933467741935486,True,True,True,True,True,True,2.0873685483871034
0.85,0.3,0.25,2.52889525e-05,0.24345,1.0504999999999999e-10,0.0,1.0504999999999999e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.2475,1.2475,True,True,False,False,True,False,2.595675000000006
0.85,0.3,0.3,2.52889525e-05,0.24345,1.0041544117647058e-10,0.0,1.0041544117647058e-10,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.4792279411764706,1.4792279411764706,True,True,False,False,True,False,3.0591308823529477
0.85,0.3,0.35,2.52889525e-05,0.24345,9.61725352112676e-11,0.0,9.61725352112676e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.6913732394366197,1.6913732394366197,True,True,False,False,True,False,3.483421478873246
0.85,0.3,0.4,2.52889525e-05,0.24345,9.227364864864864e-11,0.0,9.227364864864864e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,1.8863175675675676,1.8863175675675676,True,True,False,False,True,False,3.8733101351351413
0.85,0.3,0.45,2.52889525e-05,0.24345,8.867857142857142e-11,0.0,8.867857142857142e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.0660714285714286,2.0660714285714286,True,True,False,False,True,False,4.232817857142864
0.85,0.3,0.5,2.52889525e-05,0.24345,8.535312499999998e-11,0.0,8.535312499999998e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.2323437500000005,2.2323437500000005,True,True,False,False,True,False,4.565362500000008
0.85,0.3,0.55,2.52889525e-05,0.24345,8.226807228915661e-11,0.0,8.226807228915661e-11,0.97,0.955,True,True,True,0.06317500000000356,0.03750000000000281,2.3865963855421692,2.3865963855421692,True,True,False,False,True,False,4.873867771084345
