gamma_r,gamma_im,W
0.6841098389625211,-15.39247137665673,-0.0012183761269488
0.7525208228587731,-15.39247137665673,-0.0014370183049139
0.8209318067550254,-15.39247137665673,-0.0017230241891494
0.8893427906512776,-15.39247137665673,-0.0020493458566014
0.9577537745475296,-15.39247137665673,-0.0023822934292804
1.026164758443782,-15.39247137665673,-0.0026846352208131
1.094575742340034,-15.39247137665673,-0.0029191620908922
1.162986726236286,-15.39247137665673,-0.0030523687928276
1.231397710132538,-15.39247137665673,-0.0030578887884746
1.29980869402879,-15.39247137665673,-0.0029193387987873
1.368219677925042,-15.39247137665673,-0.0026322833902222
1.436630661821295,-15.39247137665673,-0.0022051128903419
1.505041645717546,-15.39247137665673,-0.0016587317299329
1.573452629613799,-15.39247137665673,-0.001025068721034
1.641863613510051,-15.39247137665673,-0.0003445345661482
1.710274597406303,-15.39247137665673,0.0003373460945427
1.778685581302555,-15.39247137665673,0.0009738205141795
1.847096565198807,-15.39247137665673,0.0015209532181461
1.915507549095059,-15.39247137665673,0.0019414562608391
1.983918532991312,-15.39247137665673,0.0022079492533323
2.052329516887564,-15.39247137665673,0.0023053475128729
2.120740500783816,-15.39247137665673,0.0022321587481589
2.189151484680067,-15.39247137665673,0.002000571332803
2.25756246857632,-15.39247137665673,0.0016353304699414
2.325973452472572,-15.39247137665673,0.001171511502003
2.394384436368824,-15.39247137665673,0.0006514014800159
2.462795420265076,-15.39247137665673,0.0001207812495689
2.531206404161328,-15.39247137665673,-0.0003750468089451
2.59961738805758,-15.39247137665673,-0.0007951203865165
2.668028371953833,-15.39247137665673,-0.0011062179003722
2.736439355850084,-15.39247137665673,-0.0012854953858298
2.804850339746336,-15.39247137665673,-0.0013221321970217
2.873261323642589,-15.39247137665673,-0.0012178538816232
2.941672307538841,-15.39247137665673,-0.0009863074625029
3.010083291435092,-15.39247137665673,-0.0006513720355375
3.078494275331346,-15.39247137665673,-0.0002445858739018
3.146905259227597,-15.39247137665673,0.0001980490559202
3.21531624312385,-15.39247137665673,0.0006395703941013
3.283727227020102,-15.39247137665673,0.0010455284415094
3.352138210916353,-15.39247137665673,0.0013870999627766
3.420549194812606,-15.39247137665673,0.0016435538227325
3.488960178708858,-15.39247137665673,0.001803846438028
3.557371162605111,-15.39247137665673,0.0018672120396231
3.625782146501362,-15.39247137665673,0.0018427113805628
3.694193130397614,-15.39247137665673,0.0017478033211163
3.762604114293866,-15.39247137665673,0.0016060971404236
3.831015098190119,-15.39247137665673,0.0014445207405266
3.89942608208637,-15.39247137665673,0.0012901940246832
3.967837065982623,-15.39247137665673,0.0011673228033616
4.036248049878875,-15.39247137665673,0.0010944244366499
4.104659033775127,-15.39247137665673,0.0010821627249307
4.173070017671379,-15.39247137665673,0.001132009709034
4.241481001567631,-15.39247137665673,0.0012358718204411
4.309891985463883,-15.39247137665673,0.001376724838785
4.378302969360135,-15.39247137665673,0.0015302050805575
4.446713953256387,-15.39247137665673,0.0016670121702055
4.51512493715264,-15.39247137665673,0.0017559001197658
4.583535921048892,-15.39247137665673,0.0017669754669094
4.651946904945144,-15.39247137665673,0.0016749891729287
4.720357888841396,-15.39247137665673,0.0014623057637678
4.788768872737648,-15.39247137665673,0.0011212590951885
4.8571798566339,-15.39247137665673,0.0006556568061541
4.925590840530153,-15.39247137665673,8.127027055862764e-05
4.994001824426404,-15.39247137665673,-0.0005747630096622
5.062412808322657,-15.39247137665673,-0.0012756001360784
5.130823792218909,-15.39247137665673,-0.0019772960540144
5.19923477611516,-15.39247137665673,-0.0026321423548832
5.267645760011413,-15.39247137665673,-0.0031924658867949
5.336056743907665,-15.39247137665673,-0.0036145662731322
5.404467727803917,-15.39247137665673,-0.0038624540275448
5.472878711700169,-15.39247137665673,-0.0039110629422277
5.541289695596421,-15.39247137665673,-0.0037486509294141
5.609700679492673,-15.39247137665673,-0.0033781691586527
5.678111663388925,-15.39247137665673,-0.0028174646189514
5.746522647285178,-15.39247137665673,-0.0020982789034948
5.814933631181431,-15.39247137665673,-0.001264107736061
5.883344615077681,-15.39247137665673,-0.0003670828260773
5.951755598973934,-15.39247137665673,0.0005358782874938
6.020166582870185,-15.39247137665673,0.0013873449279541
6.088577566766439,-15.39247137665673,0.0021337210389026
6.156988550662692,-15.39247137665673,0.0027293117500002
6.225399534558942,-15.39247137665673,0.003139773814512
6.293810518455195,-15.39247137665673,0.0033446647584709
6.362221502351446,-15.39247137665673,0.0033388797156849
6.430632486247699,-15.39247137665673,0.0031328572214337
6.499043470143952,-15.39247137665673,0.0027515379232404
6.567454454040203,-15.39247137665673,0.0022321645349813
6.635865437936455,-15.39247137665673,0.0016211085174581
6.704276421832707,-15.39247137665673,0.0009699905937978
6.77268740572896,-15.39247137665673,0.0003314212708646
6.841098389625213,-15.39247137665673,-0.000245281088918
6.909509373521463,-15.39247137665673,-0.0007180361870075
6.977920357417716,-15.39247137665673,-0.0010552829436791
7.046331341313967,-15.39247137665673,-0.0012383249650408
7.114742325210221,-15.39247137665673,-0.0012625504291016
7.183153309106472,-15.39247137665673,-0.0011374337616719
7.251564293002724,-15.39247137665673,-0.0008853315673514
7.319975276898977,-15.39247137665673,-0.0005391890899493
7.388386260795228,-15.39247137665673,-0.0001393669659636
7.45679724469148,-15.39247137665673,0.0002701269547594
7.525208228587733,-15.39247137665673,0.0006456659753341
7.593619212483985,-15.39247137665673,0.0009479377996588
7.662030196380237,-15.39247137665673,0.0011454379979466
7.730441180276489,-15.39247137665673,0.0012172199034658
