gamma_r,gamma_im,W
3.057777777777778,-4,2.755482544885936e-05
3.075555555555556,-4,3.275554165824665e-05
3.093333333333334,-4,3.830492766515356e-05
3.111111111111111,-4,4.410923176383278e-05
3.128888888888889,-4,5.006647950688697e-05
3.146666666666667,-4,5.606860420488323e-05
3.164444444444444,-4,6.200369315462328e-05
3.182222222222222,-4,6.775830257640421e-05
3.2,-4,7.321979346290496e-05
3.217777777777778,-4,7.8278640740079e-05
3.235555555555556,-4,8.283066929407735e-05
3.253333333333333,-4,8.677917248914469e-05
3.271111111111111,-4,9.003687173321914e-05
3.288888888888889,-4,9.25276793677586e-05
3.306666666666666,-4,9.418823157863904e-05
3.324444444444445,-4,9.496916304566384e-05
3.342222222222222,-4,9.483610055879e-05
3.36,-4,9.377035871113587e-05
3.377777777777778,-4,9.176932690826448e-05
3.395555555555555,-4,8.884654318343234e-05
3.413333333333333,-4,8.503145655247617e-05
3.431111111111111,-4,8.036888575526467e-05
3.448888888888889,-4,7.491818809339031e-05
3.466666666666667,-4,6.875215757350791e-05
3.484444444444445,-4,6.195567659921307e-05
3.502222222222223,-4,5.462414992961131e-05
3.52,-4,4.686175346067348e-05
3.537777777777777,-4,3.877953352126578e-05
3.555555555555556,-4,3.049339475980097e-05
3.573333333333333,-4,2.212201629623373e-05
3.591111111111111,-4,1.378473661035199e-05
3.608888888888889,-4,5.599447630147008e-06
3.626666666666667,-4,-2.319462311318412e-06
3.644444444444445,-4,-9.863078535133709e-06
3.662222222222222,-4,-1.692980724198041e-05
3.68,-4,-2.342706697371194e-05
3.697777777777778,-4,-2.927279488490971e-05
3.715555555555556,-4,-3.439674240614351e-05
3.733333333333333,-4,-3.874153930397821e-05
3.751111111111111,-4,-4.226350988683996e-05
3.768888888888889,-4,-4.493323007160851e-05
3.786666666666667,-4,-4.673581911215513e-05
3.804444444444444,-4,-4.767096489677908e-05
3.822222222222222,-4,-4.77526867473836e-05
3.84,-4,-4.70088445039896e-05
