phi_probe_cycles_down,P_down_fit,phi_probe_cycles_up,P_up_fit
0.6594035087719298,0.5000009750655359,0.4094035087719298,0.4999990249344641
0.6619097744360902,0.5000011546348389,0.4119097744360902,0.4999988453651611
0.6644160401002507,0.5000013744270307,0.4144160401002507,0.4999986255729693
0.666922305764411,0.50000164433325,0.416922305764411,0.49999835566675
0.6694285714285714,0.5000019768416296,0.4194285714285714,0.4999980231583704
0.6719348370927318,0.5000023877479299,0.4219348370927318,0.4999976122520701
0.6744411027568923,0.5000028970653334,0.4244411027568923,0.4999971029346666
0.6769473684210526,0.500003530189595,0.4269473684210526,0.499996469810405
0.679453634085213,0.50000431939143,0.429453634085213,0.49999568060857
0.6819598997493734,0.5000053057279236,0.4319598997493734,0.4999946942720764
0.6844661654135338,0.5000065414899428,0.4344661654135338,0.4999934585100572
0.6869724310776942,0.5000080933343137,0.4369724310776942,0.4999919066656863
0.6894786967418546,0.5000100462894527,0.4394786967418546,0.4999899537105473
0.691984962406015,0.5000125088730885,0.441984962406015,0.4999874911269115
0.6944912280701754,0.5000156196228736,0.4444912280701754,0.4999843803771264
0.6969974937343358,0.50001955541762,0.4469974937343358,0.49998044458238
0.6995037593984963,0.5000245420615219,0.4495037593984963,0.4999754579384781
0.7020100250626566,0.5000308677192725,0.4520100250626566,0.4999691322807275
0.704516290726817,0.5000388999299575,0.454516290726817,0.4999611000700425
0.7070225563909774,0.5000491070956112,0.4570225563909774,0.4999508929043888
0.7095288220551379,0.5000620855398794,0.4595288220551379,0.4999379144601206
0.7120350877192982,0.5000785934664103,0.4620350877192982,0.4999214065335897
0.7145413533834586,0.5000995934175535,0.4645413533834586,0.4999004065824465
0.717047619047619,0.5001263051422248,0.467047619047619,0.4998736948577752
0.7195538847117795,0.5001602711254971,0.4695538847117795,0.4998397288745029
0.7220601503759398,0.500203437406046,0.4720601503759398,0.499796562593954
0.7245664160401002,0.5002582527004652,0.4745664160401002,0.4997417472995348
